[LIVE] === BTC 15-min Fair-Value MM — LIVE TRADING ===
[LIVE] UTC: 2026-05-06 10:33:48.793282+00:00
[LIVE] size=dynamic (min 5, +1 per $20 > $100)  poll=1.0s  maker-only  improve=0.0
[LIVE] No sell orders will be placed — user resolves manually
[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[LIVE] USDC balance: $172.86
[REDEEM] Relayer ready (PROXY tx type, key=019dd8ae...)
[FV] Current candle effectively DN (bid=0.96, 260s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 9:30AM-9:45AM ET
[LIVE] streak=4xDN  rsi=47.71
[LIVE] fair: UP=0.528 DN=0.472
[LIVE] target: UP@0.52 DN@0.46 (improve=0.0)
[LIVE] USDC: $163.42 | Size: 8.0
[UP] BUY 8sh @ 0.52  oid=0xf2fc6171d1fe2d55f9c90ce86c94aab86bd4346f3f9e808f86d4942d907e7865
[LIVE] UP placed @ 0.52  (target=0.52, best_ask=0.54)
[DN] BUY 8sh @ 0.46  oid=0xe617c36277d5718d46d20aa6c0f2a8c324b1ad060e05e1916382b7c48b382607
[LIVE] DN placed @ 0.46  (target=0.46, best_ask=0.47)
[LIVE] DN FILLED @ 0.46
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 244s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 233s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 221s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 211s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 200s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 189s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 177s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 166s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 155s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 144s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 133s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 122s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 111s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 100s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 88s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 77s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 65s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 54s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 42s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 31s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 20s to start
[LIVE] UP:open@0.52 | DN:FILLED@0.46 | 8s to start
[LIVE] UP FILLED @ 0.52
[LIVE] candle done: UP@0.52 + DN@0.46
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (605s to start)
[LIVE] Current candle not confirmed (595s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (544s to start)
[LIVE] Current candle not confirmed (534s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (483s to start)
[LIVE] Current candle not confirmed (473s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (422s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (361s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (310s to start)
[LIVE] Current candle not confirmed (300s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (279s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (258s to start)
[LIVE] Current candle not confirmed (248s to start)
[LIVE] Current candle not confirmed (237s to start)
[LIVE] Current candle not confirmed (227s to start)
[LIVE] Current candle not confirmed (216s to start)
[LIVE] Current candle not confirmed (205s to start)
[LIVE] Current candle not confirmed (195s to start)
[LIVE] Current candle not confirmed (184s to start)
[LIVE] Current candle not confirmed (174s to start)
[LIVE] Current candle not confirmed (163s to start)
[LIVE] Current candle not confirmed (153s to start)
[LIVE] Current candle not confirmed (142s to start)
[LIVE] Current candle not confirmed (131s to start)
[LIVE] Current candle not confirmed (121s to start)
[LIVE] Current candle not confirmed (110s to start)
[LIVE] Current candle not confirmed (100s to start)
[LIVE] Current candle not confirmed (89s to start)
[LIVE] Current candle not confirmed (79s to start)
[LIVE] Current candle not confirmed (68s to start)
[LIVE] Current candle not confirmed (58s to start)
[LIVE] Current candle not confirmed (47s to start)
[FV] Current candle effectively DN (bid=0.95, 37s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 9:45AM-10:00AM ET
[LIVE] streak=5xDN  rsi=46.07
[LIVE] fair: UP=0.588 DN=0.412
[LIVE] target: UP@0.58 DN@0.40 (improve=0.0)
[LIVE] USDC: $163.58 | Size: 8.0
[UP] BUY 8sh @ 0.54  oid=0x315bf4403bf75fd50101d34243389bfb700ea14ed3777593d42e2618abd57815
[LIVE] UP placed @ 0.54  (target=0.58, best_ask=0.55) (improved)
[DN] BUY 8sh @ 0.40  oid=0x84ce8b95466b6298c3cbe07d9f3194a600aaa1be6847452af176ed2daafaa7b3
[LIVE] DN placed @ 0.40  (target=0.40, best_ask=0.46)
[LIVE] UP FILLED @ 0.54
[LIVE] UP:FILLED@0.54 | DN:open@0.40 | 21s to start
[LIVE] UP:FILLED@0.54 | DN:open@0.40 | 10s to start
[DN] cancelled 0x84ce8b95466b62...
[LIVE] candle done: UP@0.54
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (248s to start)
[FV] Current candle effectively DN (bid=0.96, 238s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 10:00AM-10:15AM ET
[LIVE] streak=6xDN  rsi=40.94
[LIVE] fair: UP=0.619 DN=0.381
[LIVE] target: UP@0.61 DN@0.37 (improve=0.0)
[LIVE] USDC: $167.26 | Size: 8.0
[UP] BUY 8sh @ 0.55  oid=0xc0c0c37e3de3ff7325f880a4ced15d271e0d2a38a4d3dd284ca4eadce68b7b86
[LIVE] UP placed @ 0.55  (target=0.61, best_ask=0.56) (improved)
[DN] BUY 8sh @ 0.37  oid=0x9a792729302f01b232e8e3df9e31e9ee767e7c051c2aaf17773fb6b65639e820
[LIVE] DN placed @ 0.37  (target=0.37, best_ask=0.45)
[LIVE] UP:open@0.55 | DN:open@0.37 | 224s to start
[LIVE] UP:open@0.55 | DN:open@0.37 | 213s to start
[LIVE] UP:open@0.55 | DN:open@0.37 | 201s to start
[LIVE] UP FILLED @ 0.55
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 188s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 177s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 166s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 156s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 145s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 134s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 123s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 113s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 102s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 91s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 80s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 70s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 59s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 48s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 37s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 27s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 16s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.37 | 5s to start
[DN] cancelled 0x9a792729302f01...
[LIVE] candle done: UP@0.55
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0x6124e9b16a92af76
[LIVE] Current candle not confirmed (602s to start)
[LIVE] Current candle not confirmed (592s to start)
[LIVE] Current candle not confirmed (581s to start)
[LIVE] Current candle not confirmed (571s to start)
[LIVE] Current candle not confirmed (561s to start)
[LIVE] Current candle not confirmed (551s to start)
[LIVE] Current candle not confirmed (541s to start)
[LIVE] Current candle not confirmed (531s to start)
[LIVE] Current candle not confirmed (520s to start)
[LIVE] Current candle not confirmed (510s to start)
[LIVE] Current candle not confirmed (500s to start)
[LIVE] Current candle not confirmed (490s to start)
[LIVE] Current candle not confirmed (480s to start)
[LIVE] Current candle not confirmed (470s to start)
[LIVE] Current candle not confirmed (459s to start)
[LIVE] Current candle not confirmed (449s to start)
[LIVE] Current candle not confirmed (439s to start)
[LIVE] Current candle not confirmed (429s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (408s to start)
[LIVE] Current candle not confirmed (398s to start)
[LIVE] Current candle not confirmed (388s to start)
[LIVE] Current candle not confirmed (378s to start)
[LIVE] Current candle not confirmed (368s to start)
[LIVE] Current candle not confirmed (358s to start)
[LIVE] Current candle not confirmed (347s to start)
[LIVE] Current candle not confirmed (337s to start)
[LIVE] Current candle not confirmed (327s to start)
[LIVE] Current candle not confirmed (317s to start)
[LIVE] Current candle not confirmed (307s to start)
[FV] Current candle effectively DN (bid=0.96, 297s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 10:15AM-10:30AM ET
[LIVE] streak=7xDN  rsi=34.63
[LIVE] fair: UP=0.629 DN=0.371
[LIVE] target: UP@0.62 DN@0.36 (improve=0.0)
[LIVE] USDC: $162.86 | Size: 8.0
[UP] BUY 8sh @ 0.56  oid=0xe6b7e6a7edbe18190deec75cf1059da044f62f19ce03666482a6aee2e3a8349e
[LIVE] UP placed @ 0.56  (target=0.62, best_ask=0.57) (improved)
[DN] BUY 8sh @ 0.36  oid=0x1b92b44e3b0b6d43bf5bca6c32c9115db910d792d9e2c68d4f1b7ec907975cae
[LIVE] DN placed @ 0.36  (target=0.36, best_ask=0.44)
[LIVE] UP:open@0.56 | DN:open@0.36 | 283s to start
[LIVE] UP:open@0.56 | DN:open@0.36 | 272s to start
[LIVE] UP:open@0.56 | DN:open@0.36 | 260s to start
[LIVE] UP:open@0.56 | DN:open@0.36 | 249s to start
[LIVE] UP:open@0.56 | DN:open@0.36 | 238s to start
[LIVE] UP:open@0.56 | DN:open@0.36 | 226s to start
[LIVE] UP:open@0.56 | DN:open@0.36 | 215s to start
[LIVE] UP:open@0.56 | DN:open@0.36 | 203s to start
[LIVE] UP FILLED @ 0.56
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 192s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 181s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 170s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 160s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 149s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 138s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 127s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 117s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 106s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 95s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 84s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 74s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 63s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 52s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 41s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 31s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 20s to start
[LIVE] UP:FILLED@0.56 | DN:open@0.36 | 9s to start
[DN] cancelled 0x1b92b44e3b0b6d...
[LIVE] candle done: UP@0.56
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (759s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[LIVE] Current candle not confirmed (280s to start)
[FV] Current candle effectively UP (bid=0.95, 270s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 10:30AM-10:45AM ET
[LIVE] streak=1xUP  rsi=40.91
[LIVE] fair: UP=0.500 DN=0.500
[LIVE] target: UP@0.49 DN@0.49 (improve=0.0)
[LIVE] USDC: $158.38 | Size: 7.0
[UP] BUY 7sh @ 0.49  oid=0xd7ae3457de66b96c8fe54811f32ccb391141c44702e47fff46ec851dfa5457e1
[LIVE] UP placed @ 0.49  (target=0.49, best_ask=0.54)
[DN] BUY 7sh @ 0.47  oid=0x0dcfbbfbc1fb687f217c98cb7b0b3a709ab44c7cdd915b2807edbf6021cd62ca
[LIVE] DN placed @ 0.47  (target=0.49, best_ask=0.48) (improved)
[LIVE] UP:open@0.49 | DN:open@0.47 | 257s to start
[LIVE] UP:open@0.49 | DN:open@0.47 | 246s to start
[LIVE] UP:open@0.49 | DN:open@0.47 | 234s to start
[LIVE] DN FILLED @ 0.47
[LIVE] UP FILLED @ 0.49
[LIVE] candle done: UP@0.49 + DN@0.47
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (646s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0x5729330d3ed7dafa
[LIVE] Current candle not confirmed (591s to start)
[LIVE] Current candle not confirmed (581s to start)
[LIVE] Current candle not confirmed (571s to start)
[LIVE] Current candle not confirmed (561s to start)
[LIVE] Current candle not confirmed (551s to start)
[LIVE] Current candle not confirmed (541s to start)
[LIVE] Current candle not confirmed (530s to start)
[LIVE] Current candle not confirmed (520s to start)
[LIVE] Current candle not confirmed (510s to start)
[LIVE] Current candle not confirmed (500s to start)
[LIVE] Current candle not confirmed (490s to start)
[LIVE] Current candle not confirmed (480s to start)
[LIVE] Current candle not confirmed (469s to start)
[LIVE] Current candle not confirmed (459s to start)
[LIVE] Current candle not confirmed (449s to start)
[LIVE] Current candle not confirmed (439s to start)
[LIVE] Current candle not confirmed (429s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (408s to start)
[LIVE] Current candle not confirmed (398s to start)
[LIVE] Current candle not confirmed (388s to start)
[LIVE] Current candle not confirmed (378s to start)
[LIVE] Current candle not confirmed (368s to start)
[LIVE] Current candle not confirmed (358s to start)
[LIVE] Current candle not confirmed (347s to start)
[LIVE] Current candle not confirmed (337s to start)
[LIVE] Current candle not confirmed (327s to start)
[LIVE] Current candle not confirmed (317s to start)
[LIVE] Current candle not confirmed (307s to start)
[LIVE] Current candle not confirmed (296s to start)
[LIVE] Current candle not confirmed (286s to start)
[LIVE] Current candle not confirmed (275s to start)
[LIVE] Current candle not confirmed (265s to start)
[LIVE] Current candle not confirmed (253s to start)
[FV] Current candle effectively UP (bid=0.96, 243s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 10:45AM-11:00AM ET
[LIVE] streak=2xUP  rsi=46.39
[LIVE] fair: UP=0.496 DN=0.504
[LIVE] target: UP@0.49 DN@0.49 (improve=0.0)
[LIVE] USDC: $159.66 | Size: 7.0
[UP] BUY 7sh @ 0.49  oid=0xb9430d63599e7907d6eb7d2bc90de87c6ed9eab67f434cd9302e925def3c307b
[LIVE] UP placed @ 0.49  (target=0.49, best_ask=0.51)
[DN] BUY 7sh @ 0.49  oid=0xc9cd374a88735076ba1011a09d143f6cef2b7f803e975670cbbabd5e19214624
[LIVE] DN placed @ 0.49  (target=0.49, best_ask=0.50)
[LIVE] UP:open@0.49 | DN:open@0.49 | 230s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 219s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 208s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 196s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 185s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 174s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 162s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 151s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 139s to start
[LIVE] UP:open@0.49 | DN:open@0.49 | 128s to start
[LIVE] DN FILLED @ 0.49
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 115s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 104s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 93s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 83s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 72s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 61s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 50s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 40s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 29s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 18s to start
[LIVE] UP:open@0.49 | DN:FILLED@0.49 | 8s to start
[LIVE] UP FILLED @ 0.49
[LIVE] candle done: UP@0.49 + DN@0.49
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
