[LIVE] === BTC 15-min Fair-Value MM — LIVE TRADING ===
[LIVE] UTC: 2026-05-06 06:00:39.730113+00:00
[LIVE] size=7.0  poll=1.0s  maker-only  improve=0.0
[LIVE] No sell orders will be placed — user resolves manually
[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[LIVE] USDC balance: $147.11
[REDEEM] Relayer ready (PROXY tx type, key=019dd8ae...)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (637s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (576s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (515s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (454s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (403s to start)
[LIVE] Current candle not confirmed (393s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (342s to start)
[LIVE] Current candle not confirmed (332s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[FV] Current candle effectively UP (bid=0.96, 281s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 5:00AM-5:15AM ET
[LIVE] streak=4xUP  rsi=67.05
[LIVE] fair: UP=0.347 DN=0.653
[LIVE] target: UP@0.34 DN@0.64 (improve=0.0)
[LIVE] USDC: $157.81
[UP] BUY 7sh @ 0.34  oid=0xdddb57cd5c208c4b055488523d196d9e2244a8975972703dca3d5ec27ca7f190
[LIVE] UP placed @ 0.34  (target=0.34, best_ask=0.43)
[DN] BUY 7sh @ 0.57  oid=0xe3718ec6a4d5cfaef1bc486d29ebfd45999ac53e99d8f738d5ab2e5e5d7d3d86
[LIVE] DN placed @ 0.57  (target=0.64, best_ask=0.58) (improved)
[LIVE] UP:open@0.34 | DN:open@0.57 | 268s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 256s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 245s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 234s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 222s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 211s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 200s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 188s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 177s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 165s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 154s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 143s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 132s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 120s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 109s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 97s to start
[LIVE] UP:open@0.34 | DN:open@0.57 | 86s to start
[LIVE] DN FILLED @ 0.57
[LIVE] UP:open@0.34 | DN:FILLED@0.57 | 73s to start
[LIVE] UP:open@0.34 | DN:FILLED@0.57 | 62s to start
[LIVE] UP:open@0.34 | DN:FILLED@0.57 | 51s to start
[LIVE] UP:open@0.34 | DN:FILLED@0.57 | 41s to start
[LIVE] UP:open@0.34 | DN:FILLED@0.57 | 30s to start
[LIVE] UP:open@0.34 | DN:FILLED@0.57 | 19s to start
[LIVE] UP:open@0.34 | DN:FILLED@0.57 | 9s to start
[UP] cancelled 0xdddb57cd5c208c...
[LIVE] candle done: DN@0.57
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (248s to start)
[LIVE] Current candle not confirmed (238s to start)
[LIVE] Current candle not confirmed (227s to start)
[LIVE] Current candle not confirmed (217s to start)
[LIVE] Current candle not confirmed (206s to start)
[LIVE] Current candle not confirmed (196s to start)
[LIVE] Current candle not confirmed (185s to start)
[LIVE] Current candle not confirmed (175s to start)
[LIVE] Current candle not confirmed (164s to start)
[LIVE] Current candle not confirmed (153s to start)
[LIVE] Current candle not confirmed (143s to start)
[LIVE] Current candle not confirmed (132s to start)
[LIVE] Current candle not confirmed (122s to start)
[LIVE] Current candle not confirmed (111s to start)
[LIVE] Current candle not confirmed (101s to start)
[LIVE] Current candle not confirmed (90s to start)
[FV] Current candle effectively DN (bid=0.95, 80s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 5:15AM-5:30AM ET
[LIVE] streak=1xDN  rsi=64.2
[LIVE] fair: UP=0.481 DN=0.519
[LIVE] target: UP@0.47 DN@0.51 (improve=0.0)
[LIVE] USDC: $160.82
[UP] BUY 7sh @ 0.47  oid=0xd212a70d653258e8db23833d9ff62f23df1c0f62dd11c9d0a2d166bb129b5579
[LIVE] UP placed @ 0.47  (target=0.47, best_ask=0.48)
[DN] BUY 7sh @ 0.51  oid=0x0c62b7f6daeec0f66fe2fdb4c223aec701d478bca9849190cecf4c0f917789d4
[LIVE] DN placed @ 0.51  (target=0.51, best_ask=0.53)
[LIVE] UP FILLED @ 0.47
[LIVE] UP:FILLED@0.47 | DN:open@0.51 | 66s to start
[LIVE] UP:FILLED@0.47 | DN:open@0.51 | 55s to start
[LIVE] UP:FILLED@0.47 | DN:open@0.51 | 44s to start
[LIVE] UP:FILLED@0.47 | DN:open@0.51 | 33s to start
[LIVE] UP:FILLED@0.47 | DN:open@0.51 | 22s to start
[LIVE] UP:FILLED@0.47 | DN:open@0.51 | 12s to start
[LIVE] DN FILLED @ 0.51
[LIVE] candle done: UP@0.47 + DN@0.51
[LIVE] Current candle not confirmed (839s to start)
[LIVE] Current candle not confirmed (829s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (788s to start)
[LIVE] Current candle not confirmed (778s to start)
[LIVE] Current candle not confirmed (768s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (727s to start)
[LIVE] Current candle not confirmed (717s to start)
[LIVE] Current candle not confirmed (707s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (666s to start)
[LIVE] Current candle not confirmed (656s to start)
[LIVE] Current candle not confirmed (646s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (605s to start)
[LIVE] Current candle not confirmed (595s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (544s to start)
[LIVE] Current candle not confirmed (534s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (483s to start)
[LIVE] Current candle not confirmed (473s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (422s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (361s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (300s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (248s to start)
[LIVE] Current candle not confirmed (238s to start)
[LIVE] Current candle not confirmed (227s to start)
[LIVE] Current candle not confirmed (216s to start)
[FV] Current candle effectively DN (bid=0.95, 206s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 5:30AM-5:45AM ET
[LIVE] streak=2xDN  rsi=57.18
[LIVE] fair: UP=0.575 DN=0.425
[LIVE] target: UP@0.56 DN@0.41 (improve=0.0)
[LIVE] USDC: $160.96
[UP] BUY 7sh @ 0.50  oid=0xa62cc2656cb717cc8aca23a58cce746f4b6743b48c30b459513ba11809c1cc11
[LIVE] UP placed @ 0.50  (target=0.56, best_ask=0.51) (improved)
[DN] BUY 7sh @ 0.41  oid=0xa75537ae86584a0e526d2152e16e364d10c20f29c960cb5faf8a924899f1308d
[LIVE] DN placed @ 0.41  (target=0.41, best_ask=0.50)
[LIVE] UP:open@0.50 | DN:open@0.41 | 194s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 182s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 171s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 160s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 148s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 137s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 126s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 115s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 103s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 92s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 81s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 69s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 58s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 47s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 35s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 24s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 13s to start
[LIVE] UP:open@0.50 | DN:open@0.41 | 2s to start
[UP] cancelled 0xa62cc2656cb717...
[DN] cancelled 0xa75537ae86584a...
[LIVE] candle done: no fills
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (637s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (576s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (515s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (454s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (403s to start)
[LIVE] Current candle not confirmed (393s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (342s to start)
[LIVE] Current candle not confirmed (332s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[FV] Current candle effectively UP (bid=0.99, 291s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 5:45AM-6:00AM ET
[LIVE] streak=1xUP  rsi=65.5
[LIVE] fair: UP=0.490 DN=0.510
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $167.96
[UP] BUY 7sh @ 0.44  oid=0xf57b8ab756d7bc1d065c4f5cfe1ddecfc26dcddb85e379180874553fe92a7d93
[LIVE] UP placed @ 0.44  (target=0.48, best_ask=0.45) (improved)
[DN] BUY 7sh @ 0.50  oid=0xc01cdfa7185129dedc8116a8a128dc8de4b2869922673aefd78a424c2de7eacf
[LIVE] DN placed @ 0.50  (target=0.50, best_ask=0.56)
[LIVE] UP:open@0.44 | DN:open@0.50 | 279s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 268s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 256s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 245s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 234s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 222s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 211s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 200s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 188s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 177s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 166s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 154s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 143s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 132s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 120s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 109s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 98s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 86s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 75s to start
[LIVE] UP:open@0.44 | DN:open@0.50 | 64s to start
[LIVE] UP FILLED @ 0.44
[LIVE] UP:FILLED@0.44 | DN:open@0.50 | 48s to start
[LIVE] UP:FILLED@0.44 | DN:open@0.50 | 38s to start
[LIVE] UP:FILLED@0.44 | DN:open@0.50 | 27s to start
[LIVE] UP:FILLED@0.44 | DN:open@0.50 | 16s to start
[LIVE] DN FILLED @ 0.50
[LIVE] candle done: UP@0.44 + DN@0.50
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (829s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (788s to start)
[LIVE] Current candle not confirmed (778s to start)
[LIVE] Current candle not confirmed (768s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (727s to start)
[LIVE] Current candle not confirmed (717s to start)
[LIVE] Current candle not confirmed (707s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (666s to start)
[LIVE] Current candle not confirmed (656s to start)
[LIVE] Current candle not confirmed (646s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (605s to start)
[LIVE] Current candle not confirmed (595s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (544s to start)
[LIVE] Current candle not confirmed (534s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (483s to start)
[LIVE] Current candle not confirmed (473s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (422s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (361s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (310s to start)
[LIVE] Current candle not confirmed (300s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (279s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (258s to start)
[LIVE] Current candle not confirmed (248s to start)
[LIVE] Current candle not confirmed (237s to start)
[LIVE] Current candle not confirmed (227s to start)
[LIVE] Current candle not confirmed (216s to start)
[LIVE] Current candle not confirmed (206s to start)
[LIVE] Current candle not confirmed (195s to start)
[LIVE] Current candle not confirmed (185s to start)
[LIVE] Current candle not confirmed (174s to start)
[LIVE] Current candle not confirmed (164s to start)
[LIVE] Current candle not confirmed (153s to start)
[LIVE] Current candle not confirmed (142s to start)
[LIVE] Current candle not confirmed (132s to start)
[LIVE] Current candle not confirmed (121s to start)
[LIVE] Current candle not confirmed (111s to start)
[LIVE] Current candle not confirmed (100s to start)
[LIVE] Current candle not confirmed (90s to start)
[LIVE] Current candle not confirmed (79s to start)
[LIVE] Current candle not confirmed (69s to start)
[LIVE] Current candle not confirmed (58s to start)
[LIVE] Current candle not confirmed (48s to start)
[FV] Current candle effectively DN (bid=0.96, 37s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 6:00AM-6:15AM ET
[LIVE] streak=1xDN  rsi=64.02
[LIVE] fair: UP=0.481 DN=0.519
[LIVE] target: UP@0.47 DN@0.51 (improve=0.0)
[LIVE] USDC: $161.38
[UP] BUY 7sh @ 0.45  oid=0x0ff4bd6854b7fd5e356600eebd95b19353051bcfda32dc5747f588bef17b9176
[LIVE] UP placed @ 0.45  (target=0.47, best_ask=0.46) (improved)
[DN] BUY 7sh @ 0.51  oid=0x94a70e5839a97b784251b5aae7de8ea070f98951e817c05467bb2dafb2179e4d
[LIVE] DN placed @ 0.51  (target=0.51, best_ask=0.55)
[LIVE] UP:open@0.45 | DN:open@0.51 | 25s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 13s to start
[LIVE] UP FILLED @ 0.45
[LIVE] UP:FILLED@0.45 | DN:open@0.51 | 0s to start
[DN] cancelled 0x94a70e5839a97b...
[LIVE] candle done: UP@0.45
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (759s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (515s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (454s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (403s to start)
[LIVE] Current candle not confirmed (393s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (342s to start)
[LIVE] Current candle not confirmed (332s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (270s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (249s to start)
[LIVE] Current candle not confirmed (238s to start)
[LIVE] Current candle not confirmed (228s to start)
[LIVE] Current candle not confirmed (217s to start)
[LIVE] Current candle not confirmed (207s to start)
[LIVE] Current candle not confirmed (196s to start)
[LIVE] Current candle not confirmed (186s to start)
[LIVE] Current candle not confirmed (175s to start)
[LIVE] Current candle not confirmed (164s to start)
[LIVE] Current candle not confirmed (154s to start)
[LIVE] Current candle not confirmed (143s to start)
[LIVE] Current candle not confirmed (133s to start)
[LIVE] Current candle not confirmed (122s to start)
[LIVE] Current candle not confirmed (112s to start)
[LIVE] Current candle not confirmed (101s to start)
[FV] Current candle effectively UP (bid=0.96, 91s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 6:15AM-6:30AM ET
[LIVE] streak=1xUP  rsi=66.75
[LIVE] fair: UP=0.490 DN=0.510
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $165.23
[UP] BUY 7sh @ 0.45  oid=0x5d29d8d2836a9184365e1f88c3bdb60d0085cea2e15c5989ff6774ead170c7ab
[LIVE] UP placed @ 0.45  (target=0.48, best_ask=0.46) (improved)
[DN] BUY 7sh @ 0.50  oid=0x7f040883430e43045d2bdcbc3503e6d3b4ea9815ea62e94528a137eee7364961
[LIVE] DN placed @ 0.50  (target=0.50, best_ask=0.55)
[LIVE] UP:open@0.45 | DN:open@0.50 | 78s to start
[LIVE] UP:open@0.45 | DN:open@0.50 | 67s to start
[LIVE] UP FILLED @ 0.45
[LIVE] UP:FILLED@0.45 | DN:open@0.50 | 54s to start
[LIVE] UP:FILLED@0.45 | DN:open@0.50 | 43s to start
[LIVE] UP:FILLED@0.45 | DN:open@0.50 | 32s to start
[LIVE] UP:FILLED@0.45 | DN:open@0.50 | 22s to start
[LIVE] UP:FILLED@0.45 | DN:open@0.50 | 11s to start
[LIVE] UP:FILLED@0.45 | DN:open@0.50 | 0s to start
[DN] cancelled 0x7f040883430e43...
[LIVE] candle done: UP@0.45
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (829s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (808s to start)
[LIVE] Current candle not confirmed (798s to start)
