[LIVE] === BTC 15-min Fair-Value MM — LIVE TRADING ===
[LIVE] UTC: 2026-05-14 16:33:22.896632+00:00
[LIVE] size=dynamic (min 5, +1 per $20 > $100)  poll=1.0s  maker-only  improve=0.0
[LIVE] No sell orders will be placed — user resolves manually
[LIVE] Killing old instance PID 51199
[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[LIVE] USDC balance: $188.81
[REDEEM] Relayer ready (PROXY tx type, key=019dd8ae...)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[FV] Current candle effectively DN (bid=0.95, 259s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 2:30PM-2:45PM ET
[LIVE] streak=1xDN  rsi=46.18
[LIVE] fair: UP=0.508 DN=0.492
[LIVE] target: UP@0.50 DN@0.48 (improve=0.0)
[LIVE] USDC: $205.92 | Size: 10.0
[UP] BUY 10sh @ 0.50  oid=0xb471d88a9cdb9d8627f173b19997de942793bc53ad6ab2efcae2d58b412ee849
[LIVE] UP placed @ 0.50  (target=0.50, best_ask=0.51)
[DN] BUY 10sh @ 0.48  oid=0x1041d2ad566bcc9c72797f7f31d9a22c011b4f368d4e8e0307f5c72fae1e3a20
[LIVE] DN placed @ 0.48  (target=0.48, best_ask=0.50)
[LIVE] UP:open@0.50 | DN:open@0.48 | 246s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 235s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 224s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 212s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 201s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 189s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 178s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 167s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 155s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 144s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 132s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 121s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 110s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 98s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 87s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 75s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 64s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 53s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 41s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 30s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 18s to start
[LIVE] UP:open@0.50 | DN:open@0.48 | 7s to start
[LIVE] UP FILLED @ 0.50
[DN] cancelled 0x1041d2ad566bcc...
[LIVE] candle done: UP@0.50
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0x1676bc2f9380a5d5
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (829s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (768s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (717s to start)
[LIVE] Current candle not confirmed (707s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (656s to start)
[LIVE] Current candle not confirmed (646s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (595s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (534s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (483s to start)
[LIVE] Current candle not confirmed (473s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (422s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (361s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (300s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (258s to start)
[LIVE] Current candle not confirmed (248s to start)
[LIVE] Current candle not confirmed (237s to start)
[LIVE] Current candle not confirmed (227s to start)
[LIVE] Current candle not confirmed (216s to start)
[LIVE] Current candle not confirmed (205s to start)
[LIVE] Current candle not confirmed (195s to start)
[LIVE] Current candle not confirmed (184s to start)
[LIVE] Current candle not confirmed (174s to start)
[LIVE] Current candle not confirmed (163s to start)
[LIVE] Current candle not confirmed (153s to start)
[LIVE] Current candle not confirmed (142s to start)
[LIVE] Current candle not confirmed (132s to start)
[LIVE] Current candle not confirmed (121s to start)
[LIVE] Current candle not confirmed (110s to start)
[LIVE] Current candle not confirmed (100s to start)
[LIVE] Current candle not confirmed (89s to start)
[LIVE] Current candle not confirmed (79s to start)
[LIVE] Current candle not confirmed (68s to start)
[LIVE] Current candle not confirmed (58s to start)
[LIVE] Current candle not confirmed (47s to start)
[LIVE] Current candle not confirmed (36s to start)
[LIVE] Current candle not confirmed (26s to start)
[LIVE] Current candle not confirmed (15s to start)
[LIVE] Current candle not confirmed (5s to start)
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[FV] Current candle effectively UP (bid=0.97, 291s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 3:00PM-3:15PM ET
[LIVE] streak=1xUP  rsi=56.34
[LIVE] fair: UP=0.489 DN=0.511
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $200.92 | Size: 10.0
[UP] BUY 10sh @ 0.48  oid=0xb248d947517d91e268697eabec5ef244e02986af80e9c80a1cf020dfdefc978d
[LIVE] UP placed @ 0.48  (target=0.48, best_ask=0.51)
[DN] BUY 10sh @ 0.49  oid=0x51454c42eea8fd70443c2228886733fa8f8b5f744446c78b2d59cf447a704907
[LIVE] DN placed @ 0.49  (target=0.50, best_ask=0.50) (improved)
[LIVE] UP:open@0.48 | DN:open@0.49 | 278s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 267s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 255s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 244s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 232s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 221s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 209s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 198s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 186s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 175s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 163s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 152s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 140s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 129s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 118s to start
[LIVE] UP FILLED @ 0.48
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 104s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 94s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 83s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 72s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 61s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 51s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 40s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 29s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 18s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 8s to start
[DN] cancelled 0x51454c42eea8fd...
[LIVE] candle done: UP@0.48
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0xbe6e619e8e9448de
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (707s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (646s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (473s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (248s to start)
[LIVE] Current candle not confirmed (237s to start)
[LIVE] Current candle not confirmed (227s to start)
[LIVE] Current candle not confirmed (216s to start)
[LIVE] Current candle not confirmed (206s to start)
[LIVE] Current candle not confirmed (195s to start)
[LIVE] Current candle not confirmed (185s to start)
[LIVE] Current candle not confirmed (174s to start)
[LIVE] Current candle not confirmed (163s to start)
[LIVE] Current candle not confirmed (153s to start)
[LIVE] Current candle not confirmed (142s to start)
[LIVE] Current candle not confirmed (132s to start)
[LIVE] Current candle not confirmed (121s to start)
[LIVE] Current candle not confirmed (111s to start)
[LIVE] Current candle not confirmed (100s to start)
[LIVE] Current candle not confirmed (90s to start)
[LIVE] Current candle not confirmed (79s to start)
[LIVE] Current candle not confirmed (68s to start)
[LIVE] Current candle not confirmed (58s to start)
[FV] Current candle effectively DN (bid=0.95, 48s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 3:15PM-3:30PM ET
[LIVE] streak=1xDN  rsi=57.36
[LIVE] fair: UP=0.508 DN=0.492
[LIVE] target: UP@0.50 DN@0.48 (improve=0.0)
[LIVE] USDC: $196.12 | Size: 9.0
[UP] BUY 9sh @ 0.48  oid=0xfd7994aa978df895d8fc1c2055604344cd4d9e8462d957506782f73f5f12755b
[LIVE] UP placed @ 0.48  (target=0.50, best_ask=0.49) (improved)
[DN] BUY 9sh @ 0.48  oid=0x7ca2440402f3e0b9003f8b6a9d186649129ae05e3eecb812ddb65477db00e349
[LIVE] DN placed @ 0.48  (target=0.48, best_ask=0.52)
[LIVE] UP:open@0.48 | DN:open@0.48 | 35s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 23s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 12s to start
[LIVE] UP FILLED @ 0.48
[DN] cancelled 0x7ca2440402f3e0...
[LIVE] candle done: UP@0.48
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (707s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (646s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (585s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (248s to start)
[LIVE] Current candle not confirmed (238s to start)
[LIVE] Current candle not confirmed (227s to start)
[LIVE] Current candle not confirmed (216s to start)
[LIVE] Current candle not confirmed (206s to start)
[LIVE] Current candle not confirmed (195s to start)
[LIVE] Current candle not confirmed (185s to start)
[LIVE] Current candle not confirmed (174s to start)
[LIVE] Current candle not confirmed (164s to start)
[LIVE] Current candle not confirmed (153s to start)
[LIVE] Current candle not confirmed (142s to start)
[LIVE] Current candle not confirmed (132s to start)
[LIVE] Current candle not confirmed (121s to start)
[LIVE] Current candle not confirmed (111s to start)
[LIVE] Current candle not confirmed (100s to start)
[LIVE] Current candle not confirmed (90s to start)
[FV] Current candle effectively DN (bid=0.95, 80s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 3:30PM-3:45PM ET
[LIVE] streak=2xDN  rsi=56.43
[LIVE] fair: UP=0.530 DN=0.470
[LIVE] target: UP@0.52 DN@0.46 (improve=0.0)
[LIVE] USDC: $191.80 | Size: 9.0
[UP] BUY 9sh @ 0.49  oid=0x53ca651e8326a1ac6a5fe2b754f4ccd2a9098ca3dd2e09859ac980dfb88fa722
[LIVE] UP placed @ 0.49  (target=0.52, best_ask=0.50) (improved)
[DN] BUY 9sh @ 0.46  oid=0xa8f3381c5a58d25e2622daa04a807cce07725baaa4ec1dfeb22c3317bac6f0e1
[LIVE] DN placed @ 0.46  (target=0.46, best_ask=0.51)
[LIVE] UP:open@0.49 | DN:open@0.46 | 67s to start
[LIVE] UP:open@0.49 | DN:open@0.46 | 55s to start
[LIVE] UP:open@0.49 | DN:open@0.46 | 44s to start
[LIVE] UP:open@0.49 | DN:open@0.46 | 32s to start
[LIVE] UP:open@0.49 | DN:open@0.46 | 21s to start
[LIVE] UP:open@0.49 | DN:open@0.46 | 9s to start
[UP] cancelled 0x53ca651e8326a1...
[DN] cancelled 0xa8f3381c5a58d2...
[LIVE] candle done: no fills
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0x8dad83d3f65c97db
[LIVE] Current candle not confirmed (836s to start)
[LIVE] Current candle not confirmed (826s to start)
[LIVE] Current candle not confirmed (816s to start)
[LIVE] Current candle not confirmed (806s to start)
[LIVE] Current candle not confirmed (795s to start)
[LIVE] Current candle not confirmed (785s to start)
[LIVE] Current candle not confirmed (775s to start)
[LIVE] Current candle not confirmed (765s to start)
[LIVE] Current candle not confirmed (755s to start)
[LIVE] Current candle not confirmed (745s to start)
[LIVE] Current candle not confirmed (734s to start)
[LIVE] Current candle not confirmed (724s to start)
[LIVE] Current candle not confirmed (714s to start)
[LIVE] Current candle not confirmed (704s to start)
[LIVE] Current candle not confirmed (694s to start)
[LIVE] Current candle not confirmed (683s to start)
[LIVE] Current candle not confirmed (673s to start)
[LIVE] Current candle not confirmed (663s to start)
[LIVE] Current candle not confirmed (653s to start)
[LIVE] Current candle not confirmed (643s to start)
[LIVE] Current candle not confirmed (633s to start)
[LIVE] Current candle not confirmed (622s to start)
[LIVE] Current candle not confirmed (612s to start)
[LIVE] Current candle not confirmed (602s to start)
[LIVE] Current candle not confirmed (592s to start)
[LIVE] Current candle not confirmed (582s to start)
[LIVE] Current candle not confirmed (572s to start)
[LIVE] Current candle not confirmed (561s to start)
[LIVE] Current candle not confirmed (551s to start)
[LIVE] Current candle not confirmed (541s to start)
[LIVE] Current candle not confirmed (531s to start)
[LIVE] Current candle not confirmed (521s to start)
[LIVE] Current candle not confirmed (511s to start)
[LIVE] Current candle not confirmed (500s to start)
[LIVE] Current candle not confirmed (490s to start)
[LIVE] Current candle not confirmed (480s to start)
[LIVE] Current candle not confirmed (470s to start)
[LIVE] Current candle not confirmed (460s to start)
[LIVE] Current candle not confirmed (450s to start)
[LIVE] Current candle not confirmed (439s to start)
[LIVE] Current candle not confirmed (429s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (409s to start)
[LIVE] Current candle not confirmed (399s to start)
[LIVE] Current candle not confirmed (389s to start)
[LIVE] Current candle not confirmed (378s to start)
[LIVE] Current candle not confirmed (368s to start)
[LIVE] Current candle not confirmed (358s to start)
[LIVE] Current candle not confirmed (348s to start)
[LIVE] Current candle not confirmed (338s to start)
[LIVE] Current candle not confirmed (328s to start)
[LIVE] Current candle not confirmed (317s to start)
[LIVE] Current candle not confirmed (307s to start)
[FV] Current candle effectively UP (bid=0.96, 298s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 3:45PM-4:00PM ET
[LIVE] streak=1xUP  rsi=60.3
[LIVE] fair: UP=0.464 DN=0.536
[LIVE] target: UP@0.45 DN@0.53 (improve=0.0)
[LIVE] USDC: $187.39 | Size: 9.0
[UP] BUY 9sh @ 0.45  oid=0x59fad3c6a4a71bab1ef5eda3d153ec6e70b225c98dd6ef8ae486bb8f9c3e6603
[LIVE] UP placed @ 0.45  (target=0.45, best_ask=0.51)
[DN] BUY 9sh @ 0.49  oid=0x3418652d5f03f43623e033d05a3686b74203d982c2b2ed0f8b84a7b183b58fbe
[LIVE] DN placed @ 0.49  (target=0.53, best_ask=0.50) (improved)
[LIVE] UP:open@0.45 | DN:open@0.49 | 284s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 273s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 261s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 250s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 238s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 227s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 216s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 204s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 193s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 181s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 170s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 158s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 147s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 135s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 124s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 112s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 101s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 90s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 78s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 67s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 55s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 44s to start
[LIVE] UP:open@0.45 | DN:open@0.49 | 32s to start
[LIVE] UP FILLED @ 0.45
[LIVE] UP:FILLED@0.45 | DN:open@0.49 | 19s to start
[LIVE] UP:FILLED@0.45 | DN:open@0.49 | 8s to start
[DN] cancelled 0x3418652d5f03f4...
[LIVE] candle done: UP@0.45
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
